TBL_NM,ITM_NM_ENG,ITM_ID,ORG_ID,C1_OBJ_NM,C2_OBJ_NM,C3_OBJ_NM,C2,C1_NM_ENG,C2_NM_ENG,C3_NM_ENG,LST_CHN_DE,PRD_DE,ITM_NM,TBL_ID,C1_OBJ_NM_ENG,C2_OBJ_NM_ENG,C3_OBJ_NM_ENG,C3,DT,PRD_SE,C1,C1_NM,C2_NM,C3_NM
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Low,Sejong,Median age-Male,2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,51,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),세종특별자치시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Low,Sejong,Median age-Male,2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,51.5,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),세종특별자치시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Low,Sejong,Median age-Male,2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,52,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),세종특별자치시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Low,Sejong,Median age-Male,2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,52.5,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),세종특별자치시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Low,Sejong,Median age-Male,2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,61,52.9,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),세종특별자치시,중위연령(세)-남자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Low,Sejong,Median age-Female,2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,51.5,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),세종특별자치시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Low,Sejong,Median age-Female,2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,51.9,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),세종특별자치시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Low,Sejong,Median age-Female,2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,52.3,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),세종특별자치시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Low,Sejong,Median age-Female,2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,52.8,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),세종특별자치시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,29,Low,Sejong,Median age-Female,2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,62,53.2,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),세종특별자치시,중위연령(세)-여자
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Total population(persons),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,10,13079986,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,총인구(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Total population(persons),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,10,12961125,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,총인구(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Total population(persons),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,10,12835740,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,총인구(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Total population(persons),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,10,12703824,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,총인구(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Total population(persons),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,10,12564595,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,총인구(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Male(persons),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,11,6557435,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,남자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Male(persons),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,11,6495393,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,남자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Male(persons),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,11,6430383,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,남자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Male(persons),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,11,6362291,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,남자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Male(persons),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,11,6291346,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,남자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Female(persons),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,12,6522551,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,여자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Female(persons),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,12,6465732,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,여자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Female(persons),2024-05-22,2050,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,12,6405357,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,여자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Female(persons),2024-05-22,2051,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,12,6341533,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,여자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Female(persons),2024-05-22,2052,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,12,6273249,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,여자(명)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Sex ratio(males per 100 females),2024-05-22,2048,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,13,100.5,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,성비(여자1백명당)
주요 인구지표(성비인구성장률인구구조부양비 등)/시도,Population items,T10,101,시나리오별,시도별,인구구조 부양비별,31,Low,Gyeonggi-do,Sex ratio(males per 100 females),2024-05-22,2049,인구항목,DT_1BPB002,By scenarios,By province,By the structure of population and dependency ratio,13,100.5,A,3,저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제이동-저위 / 국내이동-중위),경기도,성비(여자1백명당)
